Node_ID	Betweenness_Centrality
8713	1725.150757
6306	1713.886963
5119	1713.352539
5117	1713.352539
5536	1710.878052
7013	1703.491211
9072	1703.047363
6310	1699.416992
11422	1698.771606
4888	1696.565918
2658	1694.738281
8666	1694.564941
2743	1690.253418
1261	1690.167358
1042	1681.706421
7129	1680.799561
4004	1675.876831
3304	1674.654907
5323	1671.732300
3905	1664.953857
3498	1658.969116
8911	1655.659912
7668	1653.248169
6743	1652.983276
7266	1644.724731
4647	1643.800659
886	1640.870850
3799	1640.293701
446	1639.057617
5638	1631.570435
4962	1630.833130
3640	1629.112061
8290	1623.634399
5726	1622.260864
2404	1621.993408
7739	1616.208130
7457	1614.946411
7387	1611.219482
6513	1610.245972
7444	1609.454102
1421	1607.257080
958	1601.835205
3231	1601.394287
3785	1597.166748
28	1597.016357
2536	1595.171631
7413	1592.461304
7412	1592.461304
11392	1591.157715
2377	1590.239502
8399	1584.705933
4250	1582.613525
9369	1577.420532
3535	1575.235596
850	1574.255249
6821	1569.796021
2615	1569.140991
1075	1568.655518
6445	1566.813110
17	1562.703125
791	1561.324707
5052	1558.232666
5342	1554.851685
9669	1554.713135
3975	1553.927246
1464	1551.079346
2125	1547.477295
1079	1547.244995
8924	1542.164429
4240	1542.065552
6644	1539.511719
2301	1536.443359
4815	1536.377563
9829	1534.434448
3704	1529.739136
64	1528.687256
6533	1527.505249
163	1526.604980
695	1526.274658
7655	1526.012207
6434	1526.008057
1808	1524.912109
8490	1523.501465
5532	1520.800415
3426	1516.052368
2359	1515.685181
9477	1515.236084
12112	1514.315918
8325	1512.611084
1072	1511.582153
2528	1511.118042
6406	1505.089600
5346	1502.660034
3012	1496.645020
1587	1495.140259
3746	1493.420654
455	1489.000977
181	1487.900879
9423	1486.747803
10260	1486.675171
2980	1486.292603
1982	1484.433594
8159	1482.353516
4668	1479.722656
10075	1477.970947
5134	1477.500732
9899	1475.965820
1839	1472.970337
1276	1472.566650
834	1472.138916
9753	1469.865601
1894	1469.283936
7088	1466.926147
6631	1464.695557
985	1464.237549
6212	1461.578613
116	1460.524902
11405	1459.396729
4144	1459.149048
2612	1452.266479
889	1452.203247
3285	1451.659912
1498	1447.359131
4684	1445.083130
4591	1444.574341
1346	1444.288574
6	1442.734375
5880	1441.684082
7930	1441.485840
5625	1440.585083
8723	1439.876587
9110	1439.476929
424	1438.641846
2683	1434.203735
6652	1433.927490
527	1426.957886
1147	1426.888428
9348	1424.879272
5144	1423.083496
3957	1420.578735
4265	1418.544556
1969	1414.133789
809	1412.209961
4749	1410.592285
9884	1407.005859
476	1405.957397
2454	1405.294067
9730	1397.725098
1246	1391.943604
306	1383.537476
4251	1381.442871
7291	1380.817017
5080	1380.506226
464	1378.777466
6049	1377.625977
2467	1377.166016
6338	1376.913818
4831	1375.313965
7257	1372.101807
8034	1372.025757
3152	1368.921387
3149	1368.921387
617	1366.614990
647	1362.766968
10726	1361.876465
1178	1358.912720
8663	1352.150513
5355	1350.544312
4189	1347.554077
451	1345.667725
1217	1345.226685
11983	1341.073486
7579	1339.901001
4947	1337.661377
4805	1337.401733
7622	1336.367065
1945	1336.152222
854	1335.629639
337	1331.381958
913	1330.597534
1497	1329.824707
11445	1329.571167
3781	1329.093750
7431	1326.582275
22	1326.411621
10714	1324.555298
2310	1318.705078
4820	1318.171387
6177	1317.553101
9285	1317.110229
3353	1310.962646
2044	1309.875488
8477	1304.701782
2809	1304.089111
3500	1301.038086
1215	1300.626343
4352	1297.681030
3268	1297.350220
962	1295.690186
4905	1293.834717
7902	1293.596436
3891	1293.413574
1584	1293.381348
3747	1292.395508
6572	1290.953125
1742	1290.527710
9383	1289.454224
5718	1287.332520
4295	1283.922363
3897	1282.140259
1984	1280.398560
3555	1277.250366
5753	1276.937988
5008	1275.568481
10336	1271.468872
1573	1270.958130
2911	1270.780029
8529	1268.381470
10206	1266.713623
4963	1265.671509
5376	1264.103027
6614	1263.338135
2166	1262.085083
8741	1259.751099
2171	1258.110229
7361	1255.901489
7631	1254.326782
7022	1248.517944
1789	1248.500366
2709	1248.336426
6330	1248.159912
1391	1242.735718
4644	1242.711182
7605	1242.645874
9878	1241.078979
2587	1238.586914
10732	1237.935181
628	1235.069214
10248	1232.282104
8088	1231.531860
2574	1230.548828
7124	1230.279663
864	1228.961426
9206	1224.146362
2147	1220.818359
10939	1218.581055
5140	1215.639648
2551	1214.070190
7508	1212.388306
8519	1211.729248
819	1209.720947
1963	1209.415771
8870	1209.398560
5617	1209.181274
3918	1208.988281
4398	1208.014893
697	1201.858398
3443	1200.505249
2907	1197.653687
2851	1197.105225
885	1195.545410
6469	1194.884155
9372	1193.097412
2459	1190.626221
5547	1190.374512
5957	1190.284668
3200	1188.542236
7801	1186.950684
634	1183.206665
9030	1182.301147
1071	1181.483643
8261	1175.153687
3003	1174.330933
478	1169.677002
1085	1168.344849
6630	1168.304688
3364	1166.832642
3334	1166.117188
3164	1166.080688
1800	1165.063599
6448	1164.269409
2514	1160.190918
7454	1160.186401
4786	1158.596313
3637	1157.388184
1100	1156.615234
9225	1156.479370
3433	1153.876831
1193	1151.743774
371	1151.432007
10525	1147.119141
11335	1145.397949
3779	1145.015869
8947	1143.467163
2207	1142.251343
2880	1141.557983
1102	1141.251343
1432	1138.787476
2127	1137.008179
5846	1136.450317
1669	1136.103760
3987	1135.401001
735	1134.880127
3864	1133.957031
6906	1133.750000
1211	1133.563843
2230	1130.719238
10380	1129.095215
2698	1128.088745
3844	1126.922241
3836	1126.922241
1137	1125.782471
2753	1124.517822
4895	1124.245483
6687	1121.994385
12330	1120.963867
6069	1119.648682
891	1117.377075
8027	1113.327759
6059	1110.682129
6698	1110.145874
5141	1109.431641
8484	1109.174194
3934	1108.172363
9999	1107.867065
8349	1104.232666
2204	1099.506226
1175	1098.663452
804	1098.579590
5805	1095.160645
11430	1093.158447
1401	1090.972290
1223	1089.913086
840	1089.870239
5025	1085.082886
1065	1081.343384
3158	1075.963989
5221	1074.949341
4123	1074.859741
2217	1073.891846
2376	1073.748047
7636	1072.439453
1338	1071.233276
5307	1070.142822
1362	1069.126709
9320	1065.679443
1936	1062.586914
4291	1059.517822
1785	1054.508667
1294	1053.482666
1414	1051.287720
5717	1051.223022
5512	1048.135742
4697	1048.129883
2740	1046.212402
2759	1044.504883
2530	1043.891113
2356	1040.124634
7331	1037.208740
5811	1032.847778
2259	1032.649292
3954	1031.505005
221	1029.786987
4386	1029.719604
10972	1029.480225
569	1026.305176
694	1024.138916
2322	1023.177246
4333	1022.873352
4448	1022.728149
11029	1022.507324
11027	1022.507324
5234	1022.053955
3522	1019.173645
1522	1017.942200
6409	1017.560181
5683	1016.045776
4512	1014.673889
4248	1012.458984
1578	1008.164307
3675	1008.018433
5271	1007.477051
3136	1004.534058
5973	1003.722656
4109	1002.919434
8526	1000.124268
9427	998.709717
1339	997.619080
2308	997.528870
8367	997.315247
326	995.516602
2603	992.304504
8254	992.296143
23	991.583435
16	991.130493
4518	990.781921
2425	987.283936
6789	987.018372
3393	986.176025
4857	985.239014
4367	983.318115
2279	981.496033
3512	979.221191
3749	977.854858
1226	974.406982
5986	971.625610
5565	970.922241
8848	964.602905
3213	964.452026
4399	963.125488
1545	962.190918
5855	961.487366
9810	958.636292
10529	957.507935
8805	956.879150
4066	954.695007
6522	954.686279
7866	953.949158
10685	951.204895
10683	951.204895
1993	950.335022
11383	949.687927
2227	944.443665
4926	944.267944
5990	942.928040
4772	942.203552
6626	941.381409
11624	939.855896
1846	939.696228
3129	937.822937
7614	936.655396
12182	936.178650
7421	935.907654
2249	934.425781
3534	933.741455
2033	933.097351
1822	932.377258
6945	932.191162
3168	931.900940
1537	931.707947
9997	930.564880
168	930.402954
1923	929.958130
1863	928.816711
2554	927.902344
11496	927.193298
1657	926.282288
6852	925.846741
6849	925.846741
4496	925.841187
5057	925.222534
3709	924.550781
2390	923.290466
5131	921.359375
2444	920.058167
9253	919.684021
4430	919.324402
6003	913.759949
5378	912.978638
6197	912.959290
2666	912.565308
10051	912.299927
2784	911.871155
7848	911.388306
4423	907.779785
5083	907.135437
8439	902.666199
5539	901.015137
1181	899.275940
807	898.437744
1005	897.623169
5722	897.591309
1574	895.835938
2099	892.930420
3963	891.436035
7664	887.944092
6426	883.855164
1271	883.374329
7536	882.886108
1427	882.795349
4793	881.017517
4239	879.803162
2291	878.140564
2341	876.684875
9333	874.628662
5533	873.859314
5556	873.774048
669	871.802551
1995	871.568848
3131	870.175720
1495	868.635620
12241	868.335999
3893	867.119141
59	866.945557
3886	866.023987
9357	865.266541
9265	865.263184
7879	864.326782
3817	864.263977
4465	864.240295
5680	861.350220
2321	861.120667
5422	860.661316
4151	858.022583
5455	857.051392
8224	855.672302
3540	854.301575
5385	853.705505
5424	853.382141
742	852.944824
6560	852.874207
6633	851.972412
4822	846.062317
10055	845.016357
6578	841.316345
921	839.746704
5921	836.661133
6392	836.400269
5214	835.133606
5213	835.133606
2991	832.738647
10621	831.670837
10616	831.670837
10611	831.670837
10605	831.670837
10596	831.670837
10593	831.670837
10592	831.670837
10583	831.670837
10582	831.670837
7762	831.122437
589	828.621338
8615	828.018860
10991	827.257446
4197	826.867371
1288	823.518494
3745	820.533813
117	819.349182
1600	818.172302
593	814.080200
556	813.867310
3636	812.675171
1668	810.341736
5066	809.175476
3739	808.453918
10516	808.130249
7660	806.639404
7202	805.918823
7096	805.873535
8307	805.755737
2000	803.736389
7012	800.963501
4272	800.242798
5701	798.726990
7654	797.987305
7532	797.843994
5735	794.326050
2794	794.221985
7310	789.629517
3978	787.560181
4646	787.192322
1885	784.956177
3878	784.712097
3973	784.143127
3128	783.849243
11818	782.462891
2068	782.287903
1741	780.979797
5655	778.985596
10093	778.289795
610	777.828552
554	777.247314
6515	774.435791
3623	771.505981
4425	771.403381
1536	770.252441
1132	770.016357
42	768.785706
6695	765.362488
3523	763.916138
11077	762.584167
10746	762.249695
6417	761.532471
1298	761.219543
7120	760.272705
4515	758.362610
9084	756.420654
9639	755.271240
8404	751.591919
7162	749.965088
5820	749.921509
7383	747.216003
158	745.100281
1227	741.728516
2771	740.372925
3398	738.487122
1182	738.206238
7704	737.322571
2531	735.312256
9722	735.264771
1289	732.760376
2213	732.335999
5029	729.976135
5018	729.860352
4418	729.219482
772	727.076050
6777	726.842957
508	722.482300
4403	720.892273
7353	719.082642
11070	718.747253
1319	717.483582
6886	716.517883
3281	715.913818
8324	715.789185
7006	713.936340
2003	711.523193
3348	711.010986
8297	709.982788
4500	709.579041
3677	704.961304
3998	704.712341
9472	704.593933
5609	704.173340
5709	704.038757
5246	703.875793
10625	703.055115
6845	702.673218
4225	702.464539
11397	702.036316
4745	700.275330
8047	699.875610
1067	696.996704
794	696.983398
4726	696.763794
9968	695.319946
7746	695.010559
1086	694.606201
11438	693.513245
4592	692.143921
299	690.646667
8427	687.132080
3751	687.027100
6523	686.696411
5947	686.291260
4395	685.105042
6682	684.301575
1999	681.853577
3591	679.594177
7743	677.800537
1491	677.750366
4221	677.365906
7565	676.360962
4748	676.355042
3974	675.661194
7547	670.803711
4595	669.627441
5251	669.258118
3461	667.389954
2571	666.816101
8312	666.814880
2644	665.918640
7216	665.445129
1665	663.137634
7377	662.399597
523	660.331543
5787	660.135254
6447	657.869873
6930	657.723938
4263	654.148315
10557	653.610779
253	653.018311
12340	652.351013
7504	651.517029
5534	647.778137
3191	647.394470
267	647.153748
5630	646.436279
5669	645.356262
3792	645.289673
2937	644.979492
5381	644.391724
7016	643.599670
3531	643.441895
5604	640.495972
1570	639.510071
5309	638.732727
6439	638.123047
6423	637.893677
1034	637.033020
5258	636.404968
6364	635.780518
2926	633.859009
3106	633.366760
10636	632.812134
466	632.512756
10304	631.030579
2495	629.647766
1039	627.441162
4267	625.723145
7644	624.856079
7010	624.144653
1354	622.980103
5139	622.131958
1404	620.616455
868	620.388306
8105	618.317322
3301	618.113464
2280	616.569275
7080	616.221252
9691	615.788696
3063	615.735779
3585	613.872986
3406	613.584473
2983	613.373901
7492	612.645508
8260	611.792236
2292	611.503967
8793	610.827698
3676	610.185791
9127	610.162476
4101	607.742554
1520	605.094727
2298	602.534424
9839	601.422180
3015	600.663269
2655	600.302124
6238	600.283142
8457	600.003052
7173	599.258606
11829	598.995972
2890	597.537354
7222	597.299622
2972	596.658264
2041	596.531189
8030	596.516907
644	595.266907
4365	595.080261
4459	594.820251
9877	594.153076
8779	593.710999
4925	592.784058
3349	591.922974
1341	591.568420
1336	591.256470
7996	590.937622
11426	590.511353
8570	589.531128
5341	589.393005
5776	589.056335
6622	588.314941
8469	587.564880
5310	585.459106
7252	585.312134
10058	584.161377
8256	583.770020
2973	581.964111
2391	581.521912
783	581.418762
4899	580.314209
1010	579.299316
6897	578.852844
9843	571.679504
1016	569.757202
3961	568.512878
1395	567.664001
1971	567.587402
6900	566.588074
384	566.586487
2188	565.825378
3911	564.045288
5442	563.981140
7285	563.958130
7732	563.953003
7340	563.417114
4489	562.693726
5113	562.017883
776	559.980957
3459	559.292236
3465	559.089233
5163	558.358521
489	557.879089
7976	557.770081
9638	557.709290
5076	555.336426
5224	555.253235
4097	555.062134
3928	554.309021
2085	554.107300
5794	552.996399
3474	552.409973
8406	551.559143
4159	549.351196
2778	547.881226
5551	547.376160
6603	547.360901
7998	545.972717
6553	544.607605
10274	543.792725
649	543.784119
3469	542.100159
1322	541.583618
4645	540.980713
7956	540.807739
8767	540.441895
268	539.321411
6518	539.003357
1441	538.259827
7703	536.761719
5673	535.770508
4813	535.754578
5851	535.694458
1829	533.868164
3265	531.417236
1036	531.131836
10649	531.063965
11349	528.778870
2432	526.262024
10198	526.033813
11323	525.498962
4651	525.265808
5411	524.992126
11617	524.574036
11610	524.574036
7102	523.307068
139	522.940552
4256	522.880066
5320	522.740845
2992	522.690369
3290	522.192139
9647	521.957336
1631	521.427795
10998	519.948486
11567	518.846191
3342	518.686890
1064	517.686096
8031	516.810608
8128	516.699524
8598	516.330994
3538	515.812866
10117	515.292297
6242	515.228210
1489	514.708008
6195	514.418335
3753	512.977051
2211	512.017456
7573	507.828766
592	506.540161
6824	505.878021
1118	504.081635
5841	503.624329
5236	503.343658
2392	502.708313
2347	502.560211
285	499.748993
5618	499.642578
9422	499.210541
7544	496.561188
4217	496.500092
9184	496.325653
4461	496.303986
1643	494.355652
12420	493.928711
4466	492.337036
8912	491.846313
3940	490.767090
2449	489.472992
9964	488.929901
4039	487.380249
8759	487.186249
7321	486.227142
1199	484.616791
6571	484.469391
1649	484.098328
5821	484.048737
8757	483.852966
8381	483.604126
4594	483.489655
1142	482.739288
4842	482.439301
9920	480.735596
4445	480.400024
1577	479.875153
2689	479.411102
2130	478.539459
4115	476.785309
1636	475.586792
5023	474.908447
6431	473.093994
6211	472.622925
5351	471.502441
11494	471.261292
1076	470.990021
5220	469.563385
6820	469.366425
10452	468.048920
9938	468.028259
3688	467.244812
2586	466.507965
3602	464.125763
2999	463.936859
3988	463.855255
2344	463.427826
7414	463.240356
6648	463.096436
5394	462.758484
4347	462.317108
6615	461.596680
9608	461.077545
6182	460.345703
8449	459.876740
4473	459.864227
1483	459.373962
3717	458.515015
6600	458.371094
6300	457.490326
3728	456.955841
7698	456.881073
7693	456.881073
4503	456.213989
10335	456.118378
3084	455.670471
5818	454.528625
5738	453.808624
3812	452.990143
6579	452.506439
8016	452.238708
6542	450.368683
6263	448.517242
3801	448.496674
9851	448.016815
743	448.003815
1435	447.758636
1167	447.611145
1165	447.611145
4867	447.561005
1949	447.442535
7263	446.333527
10197	445.934845
7467	444.258148
5164	444.000336
5563	443.550598
522	442.836548
1471	442.199768
9507	440.496399
1046	440.253723
10167	439.151825
4149	434.984680
7645	434.833435
6142	434.188385
1747	433.642029
5728	433.530731
1621	433.367462
6231	432.958282
3139	432.725128
4785	432.534637
6785	432.246735
3652	431.737610
4960	431.691406
11492	431.338684
9108	430.657745
9965	430.630707
1877	430.366272
605	430.358032
8820	429.980133
9518	427.562317
5745	427.536133
2839	425.868408
6470	425.376190
6735	422.979858
2430	420.208984
2122	419.945801
3922	419.356934
4803	418.724915
4442	418.007935
2334	416.056702
11490	415.883209
8563	415.516266
5837	415.178070
11872	415.161011
959	415.041687
9446	414.530182
7261	414.499298
909	414.489349
4278	413.105377
6599	413.004578
3828	412.055511
2516	411.769745
9452	411.573334
8544	411.175842
2968	409.782166
487	409.354919
1943	409.316498
8104	408.603516
1367	408.461243
5870	407.303772
5607	406.853119
2787	406.734955
9340	406.195526
5899	405.603180
3067	405.295532
11408	404.397552
3748	404.287445
661	404.039490
1989	403.916290
5427	403.699799
8426	403.477600
5474	402.447632
5099	402.089142
8975	401.984100
926	401.517639
6443	401.487885
6552	401.172058
10250	401.006165
3169	400.425934
11507	400.103088
10892	398.423126
7371	398.158081
9891	397.995789
8338	396.258942
3935	395.932556
3929	395.932556
9862	395.518616
3429	394.876038
7507	393.945251
2082	393.599121
1156	392.138275
3625	391.981232
2782	391.647247
2431	391.546143
652	391.264893
998	389.690521
6775	389.283813
6693	388.589020
1306	388.328430
8300	387.948395
1979	386.605682
1700	385.281128
11695	385.191833
1087	385.013245
1080	385.013245
4554	384.933746
10353	384.520020
1759	382.837891
2647	381.822784
9905	380.406158
5872	378.711792
5263	378.409210
1073	378.013733
7115	377.816559
4470	377.067108
4671	375.440369
6948	374.952942
11574	374.435730
3299	373.473816
727	373.286316
7183	373.204895
5914	372.201660
5647	372.036865
9294	371.843567
1450	370.736420
4319	369.112457
6250	368.982758
389	368.872070
387	368.872070
4824	368.591736
5094	368.582458
6543	368.512878
4612	368.114471
8058	368.079132
720	366.727905
7363	366.499695
281	364.870575
2499	364.088654
3138	363.377930
9760	362.698730
713	362.541656
5850	361.160767
6436	360.651825
565	359.699005
1446	359.568115
5908	359.295898
2936	359.197479
415	358.807709
5169	358.117096
10273	357.939362
5772	357.730927
8886	357.125763
6123	356.634949
6787	356.601654
2312	356.127777
5662	355.758636
7188	355.576447
4252	355.157288
7685	355.051208
6210	354.440369
4363	354.308075
2337	354.305389
5596	354.077667
8739	353.927673
5364	353.427521
1549	353.158508
3384	352.308105
9008	349.724518
7502	349.276825
164	349.195374
7523	348.315704
