Node_ID	Betweenness_Centrality	Rank
3045	1.428356	6997
7674	1.421795	6998
3020	1.388825	6999
9673	1.360459	7000
6683	1.359260	7001
1708	1.345854	7002
7436	1.294829	7003
8738	1.228852	7004
2599	1.219451	7005
5489	1.210673	7006
8345	1.047148	7007
7728	0.968538	7008
6349	0.968538	7009
3656	0.968538	7010
1149	0.958696	7011
7634	0.932667	7012
9040	0.903182	7013
2239	0.899357	7014
3118	0.868278	7015
6309	0.852136	7016
5762	0.847471	7017
1888	0.845492	7018
1887	0.845492	7019
2439	0.839400	7020
6366	0.817173	7021
5569	0.804496	7022
5667	0.740647	7023
7441	0.740647	7024
4706	0.740647	7025
7298	0.722530	7026
1327	0.674815	7027
6858	0.629550	7028
5476	0.621778	7029
9668	0.618969	7030
5807	0.616922	7031
6457	0.605337	7032
6454	0.605337	7033
8522	0.599571	7034
5044	0.591732	7035
5845	0.590258	7036
8411	0.581847	7037
4087	0.577115	7038
9622	0.553980	7039
3120	0.466333	7040
3033	0.456816	7041
8132	0.439370	7042
5484	0.420276	7043
1812	0.416797	7044
2816	0.409444	7045
9615	0.400789	7046
4698	0.378196	7047
6183	0.370324	7048
1778	0.367978	7049
10358	0.340297	7050
7445	0.314775	7051
7274	0.265074	7052
6654	0.249327	7053
2872	0.184965	7054
2870	0.184965	7055
2869	0.184965	7056
2868	0.184965	7057
2865	0.184965	7058
2864	0.184965	7059
2863	0.184965	7060
2860	0.184965	7061
2859	0.184965	7062
2857	0.184965	7063
2856	0.184965	7064
2855	0.184965	7065
2854	0.184965	7066
2852	0.184965	7067
2850	0.184965	7068
2849	0.184965	7069
2847	0.184965	7070
2846	0.184965	7071
2884	0.122839	7072
5513	0.068669	7073
5567	0.066973	7074
12591	0.000000	7075
12590	0.000000	7076
12589	0.000000	7077
12588	0.000000	7078
12587	0.000000	7079
12586	0.000000	7080
12585	0.000000	7081
12584	0.000000	7082
12583	0.000000	7083
12582	0.000000	7084
12581	0.000000	7085
12580	0.000000	7086
12579	0.000000	7087
12578	0.000000	7088
12577	0.000000	7089
12576	0.000000	7090
12575	0.000000	7091
12574	0.000000	7092
12573	0.000000	7093
12572	0.000000	7094
12571	0.000000	7095
12570	0.000000	7096
12569	0.000000	7097
12568	0.000000	7098
12567	0.000000	7099
12566	0.000000	7100
12565	0.000000	7101
12564	0.000000	7102
12563	0.000000	7103
12562	0.000000	7104
12561	0.000000	7105
12560	0.000000	7106
12559	0.000000	7107
12558	0.000000	7108
12557	0.000000	7109
12556	0.000000	7110
12555	0.000000	7111
12554	0.000000	7112
12553	0.000000	7113
12552	0.000000	7114
12551	0.000000	7115
12546	0.000000	7116
12545	0.000000	7117
12544	0.000000	7118
12543	0.000000	7119
12542	0.000000	7120
12541	0.000000	7121
12540	0.000000	7122
12539	0.000000	7123
12538	0.000000	7124
12537	0.000000	7125
12536	0.000000	7126
12535	0.000000	7127
12534	0.000000	7128
12533	0.000000	7129
12532	0.000000	7130
12531	0.000000	7131
12530	0.000000	7132
12529	0.000000	7133
12528	0.000000	7134
12527	0.000000	7135
12526	0.000000	7136
12525	0.000000	7137
12524	0.000000	7138
12523	0.000000	7139
12522	0.000000	7140
12521	0.000000	7141
12520	0.000000	7142
12519	0.000000	7143
12518	0.000000	7144
12517	0.000000	7145
12516	0.000000	7146
12515	0.000000	7147
12514	0.000000	7148
12513	0.000000	7149
12512	0.000000	7150
12511	0.000000	7151
12510	0.000000	7152
12509	0.000000	7153
12508	0.000000	7154
12507	0.000000	7155
12506	0.000000	7156
12505	0.000000	7157
12504	0.000000	7158
12503	0.000000	7159
12502	0.000000	7160
12501	0.000000	7161
12500	0.000000	7162
12499	0.000000	7163
12498	0.000000	7164
12497	0.000000	7165
12496	0.000000	7166
12495	0.000000	7167
12494	0.000000	7168
12493	0.000000	7169
12491	0.000000	7170
12490	0.000000	7171
12489	0.000000	7172
12488	0.000000	7173
12487	0.000000	7174
12486	0.000000	7175
12485	0.000000	7176
12484	0.000000	7177
12483	0.000000	7178
12482	0.000000	7179
12481	0.000000	7180
12480	0.000000	7181
12479	0.000000	7182
12478	0.000000	7183
12477	0.000000	7184
12476	0.000000	7185
12475	0.000000	7186
12474	0.000000	7187
12473	0.000000	7188
12472	0.000000	7189
12471	0.000000	7190
12470	0.000000	7191
12469	0.000000	7192
12468	0.000000	7193
12467	0.000000	7194
12466	0.000000	7195
12465	0.000000	7196
12464	0.000000	7197
12463	0.000000	7198
12462	0.000000	7199
12461	0.000000	7200
12460	0.000000	7201
12459	0.000000	7202
12457	0.000000	7203
12455	0.000000	7204
12454	0.000000	7205
12452	0.000000	7206
12451	0.000000	7207
12450	0.000000	7208
12449	0.000000	7209
12448	0.000000	7210
12447	0.000000	7211
12446	0.000000	7212
12445	0.000000	7213
12444	0.000000	7214
12443	0.000000	7215
12442	0.000000	7216
12441	0.000000	7217
12440	0.000000	7218
12439	0.000000	7219
12438	0.000000	7220
12437	0.000000	7221
12436	0.000000	7222
12435	0.000000	7223
12434	0.000000	7224
12433	0.000000	7225
12432	0.000000	7226
12431	0.000000	7227
12430	0.000000	7228
12429	0.000000	7229
12428	0.000000	7230
12427	0.000000	7231
12426	0.000000	7232
12425	0.000000	7233
12424	0.000000	7234
12423	0.000000	7235
12422	0.000000	7236
12418	0.000000	7237
12417	0.000000	7238
12416	0.000000	7239
12415	0.000000	7240
12414	0.000000	7241
12413	0.000000	7242
12412	0.000000	7243
12411	0.000000	7244
12410	0.000000	7245
12409	0.000000	7246
12408	0.000000	7247
12406	0.000000	7248
12405	0.000000	7249
12404	0.000000	7250
12403	0.000000	7251
12402	0.000000	7252
12401	0.000000	7253
12400	0.000000	7254
12399	0.000000	7255
12397	0.000000	7256
12395	0.000000	7257
12394	0.000000	7258
12393	0.000000	7259
12392	0.000000	7260
12391	0.000000	7261
12390	0.000000	7262
12389	0.000000	7263
12388	0.000000	7264
12387	0.000000	7265
12386	0.000000	7266
12385	0.000000	7267
12384	0.000000	7268
12383	0.000000	7269
12382	0.000000	7270
12381	0.000000	7271
12380	0.000000	7272
12379	0.000000	7273
12378	0.000000	7274
12377	0.000000	7275
12375	0.000000	7276
12374	0.000000	7277
12373	0.000000	7278
12372	0.000000	7279
12371	0.000000	7280
12370	0.000000	7281
12369	0.000000	7282
12368	0.000000	7283
12367	0.000000	7284
12366	0.000000	7285
12365	0.000000	7286
12364	0.000000	7287
12363	0.000000	7288
12362	0.000000	7289
12361	0.000000	7290
12360	0.000000	7291
12359	0.000000	7292
12358	0.000000	7293
12357	0.000000	7294
12356	0.000000	7295
12355	0.000000	7296
12354	0.000000	7297
12353	0.000000	7298
12352	0.000000	7299
12351	0.000000	7300
12350	0.000000	7301
12349	0.000000	7302
12348	0.000000	7303
12347	0.000000	7304
12346	0.000000	7305
12345	0.000000	7306
12344	0.000000	7307
12343	0.000000	7308
12342	0.000000	7309
12341	0.000000	7310
12339	0.000000	7311
12338	0.000000	7312
12337	0.000000	7313
12336	0.000000	7314
12335	0.000000	7315
12334	0.000000	7316
12332	0.000000	7317
12331	0.000000	7318
12329	0.000000	7319
12328	0.000000	7320
12327	0.000000	7321
12326	0.000000	7322
12325	0.000000	7323
12324	0.000000	7324
12323	0.000000	7325
12322	0.000000	7326
12321	0.000000	7327
12320	0.000000	7328
12319	0.000000	7329
12317	0.000000	7330
12316	0.000000	7331
12315	0.000000	7332
12314	0.000000	7333
12313	0.000000	7334
12312	0.000000	7335
12311	0.000000	7336
12310	0.000000	7337
12309	0.000000	7338
12308	0.000000	7339
12307	0.000000	7340
12306	0.000000	7341
12305	0.000000	7342
12304	0.000000	7343
12302	0.000000	7344
12301	0.000000	7345
12300	0.000000	7346
12299	0.000000	7347
12298	0.000000	7348
12297	0.000000	7349
12296	0.000000	7350
12295	0.000000	7351
12294	0.000000	7352
12293	0.000000	7353
12292	0.000000	7354
12291	0.000000	7355
12290	0.000000	7356
12289	0.000000	7357
12288	0.000000	7358
12287	0.000000	7359
12286	0.000000	7360
12285	0.000000	7361
12284	0.000000	7362
12283	0.000000	7363
12282	0.000000	7364
12281	0.000000	7365
12280	0.000000	7366
12279	0.000000	7367
12278	0.000000	7368
12277	0.000000	7369
12276	0.000000	7370
12275	0.000000	7371
12274	0.000000	7372
12273	0.000000	7373
12272	0.000000	7374
12271	0.000000	7375
12270	0.000000	7376
12269	0.000000	7377
12268	0.000000	7378
12266	0.000000	7379
12265	0.000000	7380
12264	0.000000	7381
12262	0.000000	7382
12261	0.000000	7383
12260	0.000000	7384
12259	0.000000	7385
12257	0.000000	7386
12255	0.000000	7387
12254	0.000000	7388
12253	0.000000	7389
12252	0.000000	7390
12251	0.000000	7391
12250	0.000000	7392
12249	0.000000	7393
12248	0.000000	7394
12247	0.000000	7395
12246	0.000000	7396
12244	0.000000	7397
12243	0.000000	7398
12242	0.000000	7399
12240	0.000000	7400
12239	0.000000	7401
12238	0.000000	7402
12237	0.000000	7403
12236	0.000000	7404
12235	0.000000	7405
12233	0.000000	7406
12232	0.000000	7407
12231	0.000000	7408
12230	0.000000	7409
12229	0.000000	7410
12228	0.000000	7411
12227	0.000000	7412
12226	0.000000	7413
12225	0.000000	7414
12224	0.000000	7415
12223	0.000000	7416
12222	0.000000	7417
12221	0.000000	7418
12220	0.000000	7419
12219	0.000000	7420
12218	0.000000	7421
12217	0.000000	7422
12216	0.000000	7423
12215	0.000000	7424
12214	0.000000	7425
12213	0.000000	7426
12212	0.000000	7427
12211	0.000000	7428
12210	0.000000	7429
12209	0.000000	7430
12208	0.000000	7431
12207	0.000000	7432
12206	0.000000	7433
12205	0.000000	7434
12204	0.000000	7435
12203	0.000000	7436
12202	0.000000	7437
12201	0.000000	7438
12200	0.000000	7439
12199	0.000000	7440
12198	0.000000	7441
12197	0.000000	7442
12196	0.000000	7443
12195	0.000000	7444
12194	0.000000	7445
12193	0.000000	7446
12192	0.000000	7447
12191	0.000000	7448
12190	0.000000	7449
12187	0.000000	7450
12186	0.000000	7451
12185	0.000000	7452
12184	0.000000	7453
12183	0.000000	7454
12175	0.000000	7455
12172	0.000000	7456
12171	0.000000	7457
12170	0.000000	7458
12168	0.000000	7459
12167	0.000000	7460
12166	0.000000	7461
12165	0.000000	7462
12163	0.000000	7463
12162	0.000000	7464
12160	0.000000	7465
12159	0.000000	7466
12158	0.000000	7467
12157	0.000000	7468
12156	0.000000	7469
12154	0.000000	7470
12153	0.000000	7471
12152	0.000000	7472
12151	0.000000	7473
12150	0.000000	7474
12149	0.000000	7475
12148	0.000000	7476
12147	0.000000	7477
12146	0.000000	7478
12145	0.000000	7479
12144	0.000000	7480
12143	0.000000	7481
12142	0.000000	7482
12141	0.000000	7483
12140	0.000000	7484
12139	0.000000	7485
12138	0.000000	7486
12137	0.000000	7487
12136	0.000000	7488
12135	0.000000	7489
12134	0.000000	7490
12133	0.000000	7491
12132	0.000000	7492
12131	0.000000	7493
12130	0.000000	7494
12128	0.000000	7495
12127	0.000000	7496
12125	0.000000	7497
12123	0.000000	7498
12122	0.000000	7499
12121	0.000000	7500
12120	0.000000	7501
12119	0.000000	7502
12118	0.000000	7503
12117	0.000000	7504
12116	0.000000	7505
12115	0.000000	7506
12113	0.000000	7507
12111	0.000000	7508
12110	0.000000	7509
12109	0.000000	7510
12108	0.000000	7511
12106	0.000000	7512
12105	0.000000	7513
12104	0.000000	7514
12103	0.000000	7515
12102	0.000000	7516
12101	0.000000	7517
12099	0.000000	7518
12098	0.000000	7519
12097	0.000000	7520
12096	0.000000	7521
12095	0.000000	7522
12094	0.000000	7523
12093	0.000000	7524
12092	0.000000	7525
12091	0.000000	7526
12090	0.000000	7527
12088	0.000000	7528
12087	0.000000	7529
12084	0.000000	7530
12083	0.000000	7531
12082	0.000000	7532
12081	0.000000	7533
12080	0.000000	7534
12079	0.000000	7535
12078	0.000000	7536
12077	0.000000	7537
12076	0.000000	7538
12075	0.000000	7539
12074	0.000000	7540
12073	0.000000	7541
12072	0.000000	7542
12071	0.000000	7543
12069	0.000000	7544
12068	0.000000	7545
12067	0.000000	7546
12066	0.000000	7547
12065	0.000000	7548
12063	0.000000	7549
12062	0.000000	7550
12061	0.000000	7551
12059	0.000000	7552
12058	0.000000	7553
12057	0.000000	7554
12056	0.000000	7555
12055	0.000000	7556
12054	0.000000	7557
12053	0.000000	7558
12052	0.000000	7559
12050	0.000000	7560
12049	0.000000	7561
12047	0.000000	7562
12046	0.000000	7563
12044	0.000000	7564
12043	0.000000	7565
12042	0.000000	7566
12039	0.000000	7567
12038	0.000000	7568
12037	0.000000	7569
12036	0.000000	7570
12035	0.000000	7571
12034	0.000000	7572
12033	0.000000	7573
12031	0.000000	7574
12030	0.000000	7575
12029	0.000000	7576
12026	0.000000	7577
12023	0.000000	7578
12022	0.000000	7579
12021	0.000000	7580
12020	0.000000	7581
12019	0.000000	7582
12018	0.000000	7583
12017	0.000000	7584
12013	0.000000	7585
12012	0.000000	7586
12011	0.000000	7587
12010	0.000000	7588
12009	0.000000	7589
12008	0.000000	7590
12007	0.000000	7591
12006	0.000000	7592
12005	0.000000	7593
12004	0.000000	7594
12003	0.000000	7595
12002	0.000000	7596
12001	0.000000	7597
12000	0.000000	7598
11999	0.000000	7599
11998	0.000000	7600
11997	0.000000	7601
11996	0.000000	7602
11995	0.000000	7603
11994	0.000000	7604
11993	0.000000	7605
11992	0.000000	7606
11991	0.000000	7607
11990	0.000000	7608
11989	0.000000	7609
11988	0.000000	7610
11987	0.000000	7611
11986	0.000000	7612
11985	0.000000	7613
11984	0.000000	7614
11982	0.000000	7615
11981	0.000000	7616
11980	0.000000	7617
11979	0.000000	7618
11978	0.000000	7619
11977	0.000000	7620
11976	0.000000	7621
11975	0.000000	7622
11973	0.000000	7623
11972	0.000000	7624
11971	0.000000	7625
11969	0.000000	7626
11968	0.000000	7627
11967	0.000000	7628
11966	0.000000	7629
11965	0.000000	7630
11964	0.000000	7631
11963	0.000000	7632
11962	0.000000	7633
11961	0.000000	7634
11960	0.000000	7635
11959	0.000000	7636
11958	0.000000	7637
11957	0.000000	7638
11956	0.000000	7639
11954	0.000000	7640
11953	0.000000	7641
11952	0.000000	7642
11951	0.000000	7643
11950	0.000000	7644
11949	0.000000	7645
11948	0.000000	7646
11947	0.000000	7647
11946	0.000000	7648
11945	0.000000	7649
11944	0.000000	7650
11943	0.000000	7651
11942	0.000000	7652
11941	0.000000	7653
11940	0.000000	7654
11939	0.000000	7655
11938	0.000000	7656
11937	0.000000	7657
11936	0.000000	7658
11935	0.000000	7659
11934	0.000000	7660
11933	0.000000	7661
11932	0.000000	7662
11931	0.000000	7663
11930	0.000000	7664
11929	0.000000	7665
11928	0.000000	7666
11927	0.000000	7667
11926	0.000000	7668
11925	0.000000	7669
11924	0.000000	7670
11923	0.000000	7671
11922	0.000000	7672
11921	0.000000	7673
11920	0.000000	7674
11919	0.000000	7675
11918	0.000000	7676
11917	0.000000	7677
11916	0.000000	7678
11912	0.000000	7679
11911	0.000000	7680
11910	0.000000	7681
11909	0.000000	7682
11908	0.000000	7683
11906	0.000000	7684
11905	0.000000	7685
11904	0.000000	7686
11903	0.000000	7687
11902	0.000000	7688
11901	0.000000	7689
11900	0.000000	7690
11899	0.000000	7691
11898	0.000000	7692
11897	0.000000	7693
11896	0.000000	7694
11895	0.000000	7695
11894	0.000000	7696
11893	0.000000	7697
11892	0.000000	7698
11891	0.000000	7699
11890	0.000000	7700
11889	0.000000	7701
11888	0.000000	7702
11887	0.000000	7703
11886	0.000000	7704
11885	0.000000	7705
11884	0.000000	7706
11883	0.000000	7707
11882	0.000000	7708
11881	0.000000	7709
11880	0.000000	7710
11879	0.000000	7711
11878	0.000000	7712
11877	0.000000	7713
11876	0.000000	7714
11875	0.000000	7715
11874	0.000000	7716
11871	0.000000	7717
11869	0.000000	7718
11868	0.000000	7719
11866	0.000000	7720
11865	0.000000	7721
11864	0.000000	7722
11863	0.000000	7723
11862	0.000000	7724
11861	0.000000	7725
11860	0.000000	7726
11859	0.000000	7727
11858	0.000000	7728
11857	0.000000	7729
11856	0.000000	7730
11855	0.000000	7731
11854	0.000000	7732
11853	0.000000	7733
11852	0.000000	7734
11851	0.000000	7735
11850	0.000000	7736
11849	0.000000	7737
11848	0.000000	7738
11847	0.000000	7739
11845	0.000000	7740
11844	0.000000	7741
11843	0.000000	7742
11842	0.000000	7743
11841	0.000000	7744
11840	0.000000	7745
11839	0.000000	7746
11838	0.000000	7747
11837	0.000000	7748
11836	0.000000	7749
11834	0.000000	7750
11833	0.000000	7751
11830	0.000000	7752
11828	0.000000	7753
11827	0.000000	7754
11826	0.000000	7755
11824	0.000000	7756
11823	0.000000	7757
11822	0.000000	7758
11821	0.000000	7759
11820	0.000000	7760
11819	0.000000	7761
11816	0.000000	7762
11815	0.000000	7763
11814	0.000000	7764
11813	0.000000	7765
11812	0.000000	7766
11811	0.000000	7767
11810	0.000000	7768
11809	0.000000	7769
11808	0.000000	7770
11807	0.000000	7771
11806	0.000000	7772
11805	0.000000	7773
11804	0.000000	7774
11803	0.000000	7775
11802	0.000000	7776
11799	0.000000	7777
11798	0.000000	7778
11797	0.000000	7779
11796	0.000000	7780
11795	0.000000	7781
11794	0.000000	7782
11793	0.000000	7783
11792	0.000000	7784
11791	0.000000	7785
11790	0.000000	7786
11789	0.000000	7787
11787	0.000000	7788
11786	0.000000	7789
11784	0.000000	7790
11783	0.000000	7791
11782	0.000000	7792
11780	0.000000	7793
11779	0.000000	7794
11778	0.000000	7795
11777	0.000000	7796
11775	0.000000	7797
11774	0.000000	7798
11772	0.000000	7799
11770	0.000000	7800
11769	0.000000	7801
11766	0.000000	7802
11763	0.000000	7803
11762	0.000000	7804
11761	0.000000	7805
11760	0.000000	7806
11759	0.000000	7807
11758	0.000000	7808
11757	0.000000	7809
11756	0.000000	7810
11755	0.000000	7811
11754	0.000000	7812
11752	0.000000	7813
11751	0.000000	7814
11750	0.000000	7815
11749	0.000000	7816
11748	0.000000	7817
11747	0.000000	7818
11746	0.000000	7819
11745	0.000000	7820
11744	0.000000	7821
11743	0.000000	7822
11742	0.000000	7823
11741	0.000000	7824
11740	0.000000	7825
11739	0.000000	7826
11737	0.000000	7827
11735	0.000000	7828
11734	0.000000	7829
11733	0.000000	7830
11732	0.000000	7831
11731	0.000000	7832
11730	0.000000	7833
11729	0.000000	7834
11728	0.000000	7835
11727	0.000000	7836
11726	0.000000	7837
11725	0.000000	7838
11724	0.000000	7839
11723	0.000000	7840
11722	0.000000	7841
11721	0.000000	7842
11719	0.000000	7843
11718	0.000000	7844
11717	0.000000	7845
11715	0.000000	7846
11713	0.000000	7847
11712	0.000000	7848
11710	0.000000	7849
11709	0.000000	7850
11708	0.000000	7851
11707	0.000000	7852
11706	0.000000	7853
11705	0.000000	7854
11704	0.000000	7855
11703	0.000000	7856
11702	0.000000	7857
11701	0.000000	7858
11700	0.000000	7859
11699	0.000000	7860
11693	0.000000	7861
11690	0.000000	7862
11689	0.000000	7863
11688	0.000000	7864
11687	0.000000	7865
11686	0.000000	7866
11685	0.000000	7867
11684	0.000000	7868
11683	0.000000	7869
11681	0.000000	7870
11680	0.000000	7871
11679	0.000000	7872
11678	0.000000	7873
11677	0.000000	7874
11676	0.000000	7875
11672	0.000000	7876
11670	0.000000	7877
11668	0.000000	7878
11667	0.000000	7879
11666	0.000000	7880
11665	0.000000	7881
11663	0.000000	7882
11662	0.000000	7883
11661	0.000000	7884
11660	0.000000	7885
11659	0.000000	7886
11658	0.000000	7887
11656	0.000000	7888
11655	0.000000	7889
11654	0.000000	7890
11653	0.000000	7891
11652	0.000000	7892
11650	0.000000	7893
11649	0.000000	7894
11648	0.000000	7895
11646	0.000000	7896
11645	0.000000	7897
11644	0.000000	7898
11643	0.000000	7899
11640	0.000000	7900
11639	0.000000	7901
11638	0.000000	7902
11637	0.000000	7903
11632	0.000000	7904
11631	0.000000	7905
11629	0.000000	7906
11628	0.000000	7907
11627	0.000000	7908
11626	0.000000	7909
11625	0.000000	7910
11623	0.000000	7911
11622	0.000000	7912
11620	0.000000	7913
11619	0.000000	7914
11618	0.000000	7915
11616	0.000000	7916
11615	0.000000	7917
11614	0.000000	7918
11613	0.000000	7919
11611	0.000000	7920
11608	0.000000	7921
11607	0.000000	7922
11606	0.000000	7923
11605	0.000000	7924
11604	0.000000	7925
11603	0.000000	7926
11602	0.000000	7927
11599	0.000000	7928
11598	0.000000	7929
11597	0.000000	7930
11596	0.000000	7931
11595	0.000000	7932
11594	0.000000	7933
11593	0.000000	7934
11591	0.000000	7935
11590	0.000000	7936
11589	0.000000	7937
11588	0.000000	7938
11587	0.000000	7939
11586	0.000000	7940
11585	0.000000	7941
11584	0.000000	7942
11583	0.000000	7943
11582	0.000000	7944
11580	0.000000	7945
11577	0.000000	7946
11576	0.000000	7947
11573	0.000000	7948
11572	0.000000	7949
11570	0.000000	7950
11569	0.000000	7951
11568	0.000000	7952
11566	0.000000	7953
11565	0.000000	7954
11564	0.000000	7955
11563	0.000000	7956
11562	0.000000	7957
11561	0.000000	7958
11560	0.000000	7959
11559	0.000000	7960
11558	0.000000	7961
11557	0.000000	7962
11556	0.000000	7963
11555	0.000000	7964
11554	0.000000	7965
11553	0.000000	7966
11551	0.000000	7967
11550	0.000000	7968
11549	0.000000	7969
11547	0.000000	7970
